name,rate,review_cnt,city,state,business_id,latitude,longitude,categories
Pho Ha,3.0,577,Riverside,CA,jfKZpvKx3-dHkBnN0zJkCg,33.9136422863314,-117.459528000257, Vietnamese
Coffee Court Bistro,4.5,155,Riverside,CA,2xm4JBOsQtgYCU3tWLZ5Qw,33.9795882565492,-117.374739535153," Coffee & Tea, Breakfast & Brunch, Sandwiches"
Wingstop,2.0,233,Riverside University,CA,ruNvH1jmPykacELYFSwy0w,33.975123,-117.349802, Chicken Wings
M Taco,3.5,120,Riverside,CA,x7ALF9Ilb3pXjKWRCKwz6Q,33.97902,-117.37658, Mexican
George's Drive-In,3.5,356,Riverside,CA,fEfqFYVJiCLCHPOaJ4XvFw,33.9156,-117.45393," American (Traditional), Tacos"
Las Nuevas Islas - Riverside,4.0,33,Riverside,CA,hOcOfW8B38uqMhMozIH5vw,33.94204,-117.45326," Mexican, Seafood"
Rancho La Perla,4.0,63,Riverside,CA,w4eKJd5n43_5sA0w5rrjbA,33.9186751863183,-117.445735931396," Mexican, Salvadoran"
Little Caesars Pizza,2.0,56,Riverside,CA,h7far5SaTAHoX5tiHrkADw,33.95956569102388,-117.39271813235902," Pizza, Fast Food"
Nikko's Burgers,4.0,117,Riverside,CA,NIJuDO2UiM1vW413ge4Pdw,33.92312,-117.44279," Burgers, Breakfast & Brunch, Diners"
Dos Pablos,4.5,108,Riverside,CA,euAFL-7miKXfUpPJ0CL-AA,34.01134,-117.48152, Mexican
China Wok Inn,3.5,72,Riverside,CA,L3juM0PTnw8vgO0Gno0Y5w,33.9997062683105,-117.410888671875," Chinese, Fast Food, Bubble Tea"
Durango Taco Shop,3.5,26,Riverside,CA,5EU9vGZAo8PH3oQTHmasWg,33.97688813341354,-117.337601, Mexican
Los Fredos Mexican Food,2.0,30,Riverside,CA,dStbROZK-Cs9dl1EhIdneA,33.9432103,-117.4541749, Mexican
The Sub Station,4.5,351,Riverside,CA,rUNoYQUU60Yq-bpCT0xUZQ,33.9772115054625,-117.331619045014, Sandwiches
Enzo's Pizza & Pasta,3.5,710,Riverside,CA,zurDWJis5CyA6BFH73x9xw,33.9064952649868,-117.45312529865465," Pizza, Pasta Shops"
El Corral Mexican Grill,4.0,168,Riverside,CA,5DQEdRAxg3H_IK3ne0JI5g,33.99819,-117.48428, Mexican
Los Potrillos Meat Market,4.5,26,Riverside,CA,zE1gKbzC3d_LV6KpN9P31A,33.9148483276367,-117.465774536133," Meat Shops, Mexican"
Getaway Cafe,3.5,323,Riverside,CA,ndKpPNChiKFlzpHgyRTjwA,33.9775942300717,-117.331395768519," Pizza, Burgers, Sandwiches"
The Venue,3.0,35,Grand Terrace,CA,ASyHRXw2MUMWp090zgP9Kw,34.034305,-117.316566," Dive Bars, American (Traditional)"
Mariscos Uruapan,3.0,196,Mira Loma,CA,IFTBr6ZjR3Z19vfuF__ZCg,33.9752388000488,-117.522392272949, Mexican
Firehouse Subs,4.0,69,Riverside,CA,XD0EOQoYMzX5Eo5Z6laBJQ,33.91382,-117.45684," Sandwiches, Delis, Fast Food"
Mr. Taco,3.0,381,Riverside,CA,GAm6CxwO5x4ywQfUB-uU8w,33.887473,-117.339071, Mexican
Joe's Sushi Japanese Restaurant,3.5,870,Riverside,CA,8Xn24XWhZrHy7p5VDg9v6A,33.919969195993,-117.447641369312," Japanese, Sushi Bars"
Tin Lizzy's Cookie Cafe,4.5,77,Riverside,CA,ZlTDI_BBmIjN4Pch0l3rYg,33.9908981323242,-117.343734741211," Bakeries, Sandwiches"
Blaze Pizza,3.5,175,Riverside,CA,6x0pYpPrz8bEq9oNl8GECA,33.905278,-117.47253355," Salad, Fast Food, Pizza"
Mr. Fries,2.5,10,Corona,CA,ho8cptOQYivGzlNmxChubA,33.8889032,-117.5196901, Fast Food
Baker's Drive-Thru,2.5,114,Riverside,CA,Te_koSPXdXmJIQtERH75uQ,33.928662,-117.421134," Burgers, Mexican, Vegetarian"
Neighborhood Market Mexican Food and Pizza,4.5,96,Colton,CA,xZwNy_SjTIFTwC0nWIFuAw,34.02678,-117.33596," Mexican, Pizza"
Wienerschnitzel,2.0,32,Riverside,CA,QAvNXGCmYk3Y-dwchdbJEQ,33.95369,-117.394," Fast Food, Hot Dogs, Sandwiches"
New Hong Kong Express,3.0,18,Jurupa Valley,CA,s-FOF-tsYIt1CDkJkamjdA,33.975571,-117.463353, Chinese
Ranchito Tacos Al Carbon,3.5,83,Riverside,CA,u7fhVO_yNsTam_6t6aNFlQ,33.909576,-117.436887, Mexican
Main Street Market & Deli,4.0,4,Riverside,CA,VnGIb4CRplx-Fp-DpsVsMg,34.0120999,-117.36349," Grocery, Delis"
Rising Savor,3.5,238,Riverside,CA,1bST6eFWDoziRKHPo6ySuQ,33.97519,-117.34831, Chinese
Chela's Bakery,4.5,48,Riverside,CA,VHJ6zgt-h8F8fOyayh_ADw,33.9746475219727,-117.366333007812, Mexican
Antojitos Mexicanos La Ribera,3.5,80,Riverside,CA,-GYGiZPenlqCX7WEP09x_Q,33.928127,-117.473772," Mexican, Seafood"
Everytable,5.0,1,Riverside,CA,KeDa_K6ZmIAlT1ZSzFqcZw,33.981958491329216,-117.37529632581419," Salad, Wraps, Breakfast & Brunch"
Subs & Spuds,4.0,242,Riverside,CA,LZlZ7odOsg4O8Kf1hZ154w,33.9552811910361,-117.330106207796," Sandwiches, Breakfast & Brunch, Wraps"
CoLab Kitchens,4.0,4,Riverside,CA,SsV6Ql5vi8zxt0mWp5dHeg,33.98451948663256,-117.3750657889537," Hot Dogs, American (Traditional)"
Zacatecas Cafe,3.5,288,Riverside,CA,D2kG5I5tVnm_IkH5MUN65Q,33.97609,-117.34004, Mexican
Tams Burgers,3.5,119,Riverside,CA,NGryWz4SrrTT4Oh_nmPMfA,33.9980199,-117.40806, Burgers
Taqueria el Flaco,4.5,147,Riverside,CA,uAJ2lIp26M9t0KX-NfhSbQ,33.9169998168945,-117.465995788574, Mexican
Gul Naz Cuisine of Pakistan,4.0,480,Colton,CA,lDsv-51s0y1woKW-6yW7Lg,34.047937,-117.300889," Pakistani, Halal"
Rodrigo's Mexican Grill,3.5,204,Riverside,CA,1I5Yd7CUa6Jo7C_OaMdWrg,33.90439,-117.47715, Mexican
Aurea Vista,2.5,99,Riverside,CA,oP98Kzakw1myNvjomiOPwA,33.98044,-117.37215," Dance Clubs, Bars, Sandwiches"
Gold Star Hamburgers,3.5,135,Riverside,CA,ju8KfK1ufY6mlL6IXWvv0w,33.97122,-117.46167, Fast Food
New York Pizza,3.0,380,Riverside,CA,xc_UG1DWNFuGw6CjMv_9VQ,33.9166002,-117.4438291," Pizza, Italian, Sandwiches"
Marcello's Pizza & Pasta,3.5,123,Riverside,CA,Ben8EEQA2029CKgzcyLQOw,33.9686012,-117.4631271," Pizza, Salad, Sandwiches"
Nile Cafe,4.5,42,Colton,CA,XWUtdfsPjrJrPgO3Yrm6NA,34.049177,-117.298466," Cafes, Hookah Bars"
Tj Tacos,3.0,51,Riverside,CA,MeuOtWFweD0XZ47ydylocw,34.012818051375,-117.43159532547, Mexican
Doña Ana's Pupuseria,4.0,68,Riverside,CA,ucw9qLgAZ2cx8ZBxoKQOvw,34.0111503601074,-117.494743347168," Mexican, Salvadoran, Seafood"
Baker's Drive-Thru,2.0,64,Riverside,CA,tA38poshU9hWSZrhTyCXeQ,33.96196,-117.41473," Burgers, Mexican, American (Traditional)"
Papa Johns Pizza,3.0,43,Riverside,CA,Kj-GhIwoKJpu7rxLAKDE0A,33.955461780062095,-117.394903," Pizza, Chicken Wings, Fast Food"
Los Pochos Taqueria,1.0,1,Riverside,CA,Q_Ba6mXkHAiPxksjmHUetQ,33.99544589600632,-117.3736210659994," Caterers, Bartenders, Food Stands"
Taco Villa,4.0,197,Riverside,CA,HAu0-DJSyYvi2QSsyt7TCQ,33.977191,-117.458928, Mexican
Baguette Bakery & Cafe,4.0,152,Riverside,CA,RAmHQ1bJMZ6YMzqzK7r9Zg,33.983632,-117.327555," Bakeries, Cafes"
Pizza Hut,2.0,73,Riverside,CA,dHP1ByF32GNS6Z9W1bC5zQ,33.9468199591154,-117.381303906441," Pizza, Chicken Wings, Fast Food"
Bajio Mexican Grill,4.0,70,Riverside,CA,ZXQXYqKIDDoKtLf2Bidr-A,33.98105,-117.3759986, Mexican
The Habit Burger Grill,4.0,3,Riverside,CA,fY9Metcl_ha5pp1xQ10y-w,33.930761,-117.423687," Burgers, Sandwiches, Salad"
Costa Delmar,4.5,93,Riverside,CA,DMRA73-hv7Xf-1LQZTd4cg,33.9155798,-117.4859802," Mexican, Seafood"
Casa Jimenez Mexican Grill,3.5,57,Riverside,CA,LYk2GTD4qrRLJfEcdljt1A,34.0057029,-117.3988114, Mexican
Sweet Stop Candy Shop,5.0,7,Riverside,CA,h0d3ovzmLRhXj5_8dmUKmA,33.98507,-117.37534," Desserts, Candy Stores, Food Stands"
Got Tacos,5.0,1,Riverside,CA,5hqAmEPq9xE-kBGgyLpQFw,33.989601135253906,-117.37187957763672," Tacos, Food Stands"
Shakey's Pizza Parlor,3.5,184,Riverside,CA,bZTiW8-Km5xXT0zR88bTQw,33.9415987350596,-117.453411072493," Pizza, Buffets"
Wok N’ Go,4.5,10,Jurupa Valley,CA,KWYQrjVnEIvcP8fX-TQSBA,33.974384,-117.524323, Chinese
Sizzle,4.0,2,Riverside,CA,NkSnI-SxYjl33cSdCq9cuQ,33.9757337740731,-117.321046414352, American (Traditional)
El Ojo De Agua,3.5,245,Riverside,CA,FI56k_nfMiP8nk2TJs_7YA,33.97596,-117.35745, Mexican
Olivia's Mexican Restaurant,3.5,584,Riverside,CA,DS76ETEP2MVQUhzeHiyCrw,33.92106,-117.44561," Mexican, Soup"
D'Elia's Grinders,3.5,923,Riverside,CA,QvUoQUbcWJvxV-9gDjI4Sg,33.975939,-117.356632," Sandwiches, Salad"
China Town,3.5,151,Riverside,CA,tqbS5AsCgg-ry8enFiUh_Q,33.9051711,-117.4737377, Chinese
Panera Bread,2.5,270,Riverside,CA,OgKvzDBJ7plAe3c5F33V5w,33.9072898,-117.4583594," Sandwiches, Salad, Soup"
Miguel's Jr,2.5,143,Riverside,CA,LDhH7DyS2bT_qd7FxBDHyA,33.883165,-117.352829," Mexican, Breakfast & Brunch, Fast Food"
Scratch Pizza,4.0,217,Riverside,CA,7OeLAU9TDNN0JdQvl6S9iA,33.9203356010565,-117.490095309913," Pizza, Italian, Fast Food"
Hong Kong Express,2.5,164,Riverside,CA,-r7wCv0FPsYA7LUttwn-kA,33.97533,-117.34385, Cantonese
Stater Bros. Markets,3.5,39,Riverside,CA,nmO4rzCOpgGh_tgqpAqRPQ,33.9457613,-117.4367497," Grocery, Delis, Butcher"
PV'S Fresh Grill & Tequila ,3.5,203,Fontana,CA,H5kirGTU7DVmoCG03qKlVw,34.041719,-117.484942," Mexican, Bars, Breakfast & Brunch"
L & A Donuts,5.0,4,Riverside,CA,001qYgTziQKIBfqwBrvwOg,33.99971,-117.41089," Donuts, Sandwiches, Bubble Tea"
Time 2 Taco,5.0,60,Riverside,CA,0Bf4kExAZvRtEiIcvaA-6w,33.9756749,-117.4785632," Caterers, Food Trucks, Mexican"
Manila Grill Restaurant & Bake Shop,3.5,93,Corona,CA,t9milUW1Xon4vXgF09wSsA,33.88234,-117.51478, Filipino
Denny's,2.5,302,Riverside,CA,Yqg_3JIhqR04A-WKTk8dyw,33.976065,-117.3387652," Diners, American (Traditional), Breakfast & Brunch"
Los Novillos Market,4.5,55,Riverside,CA,qwxBRWbi35V_5HUwNu9Q4Q,33.99232,-117.36697," Grocery, Meat Shops, Mexican"
Mgm Burgers,2.5,67,Bloomington,CA,2Lnbx1O3xjUMQNzSrBK-Yw,34.04422,-117.39598, Burgers
Tacos Chente ,4.5,11,Riverside ,CA,NFtsd3SGtjjaupb5X4OC1Q,33.98136,-117.3772," Tacos, Pop-Up Restaurants, Desserts"
Ramiro's Cocina,4.0,192,Riverside,CA,ET97aJifufzHTztKwDe_vA,33.9210212,-117.4447569," Mexican, Breakfast & Brunch"
Mr China Express,2.5,38,Riverside,CA,M8LLBe7oN_AWOBMgtBJUcg,33.94579,-117.43658, Chinese
In-N-Out Burger,3.0,205,Riverside,CA,N_Ps4IMmgGsGAHMIP2TrBw,33.967092,-117.46584," Burgers, Fast Food"
Baja Mar Mexican Grill,3.5,20,Riverside,CA,2GN0e5q86t9Q9WPeLtF39w,33.94067,-117.45353, Mexican
The Habit Burger Grill,3.5,220,Riverside,CA,-1TpSliUdsbKreaKGDP1Sg,33.907126,-117.458262," Burgers, Salad, Sandwiches"
Mimi's Cafe,4.0,575,Corona,CA,h9fCUylto1_qPYRyrN95sw,33.887332,-117.51822101396806," Breakfast & Brunch, American (Traditional), French"
WaBa Grill,3.5,74,Riverside,CA,3bXnUe74QX9pQK3H0NUx3A,33.94545885,-117.45434854," Asian Fusion, Fast Food"
Mr Popper's Kettle Korn,5.0,5,Summerville ,SC,0ZwCuErNj2zPc-hUn_47kA,33.0005896,-80.1529106," Food Stands, Popcorn Shops"
El Chapala Seafood Restaurant,4.0,35,Riverside,CA,QuZGarhQJZW1kDMgjcHotA,33.94693,-117.46053, Mexican
Ray's Ranch Cafe,3.5,98,Riverside,CA,k5GRzyu45fd4kFvij0mnpg,33.9468580629722,-117.482363507152," Mexican, Breakfast & Brunch"
In-N-Out Burger,3.5,40,Riverside,CA,bccFs3cptTFB4-zZs1EEZQ,33.9158334,-117.4418098," Burgers, Fast Food"
Frostbites Frozen Delights,4.5,1205,Riverside,CA,k2wOsDnNlGCTNchuJ_OkOA,33.9126033550056,-117.46322866419," Ice Cream & Frozen Yogurt, Creperies, Desserts"
Los Cabos Tacos,4.0,263,Riverside,CA,-DXcGXQ92naEuwns_94e_w,33.89556,-117.48988," Seafood, Tacos"
Tony's Mexican Food,4.0,218,Riverside,CA,yZpPkAd0zofvTSZGSh4xnw,33.97430954931122,-117.34721152429562, Mexican
Ranch Ihaw Ihaw,2.5,5,Corona,CA,leR16lknGNhsk-Kn9SvAJw,33.8888706828805,-117.521155327345," Chinese, Filipino, Noodles"
M & M Deli,4.5,104,Riverside,CA,1Pws8n3zua-IOnf7JLGUdA,33.993789955953034,-117.34801604786873, Delis
Farmer Boys,3.0,243,Riverside,CA,WdALaelUONRQ_WIfwSEPTQ,33.98015,-117.37151," Breakfast & Brunch, Burgers"
Restaurant Salvadoreno Usuluteco,3.5,72,Riverside,CA,vVVetCc2yZ4RxCY7sDff7Q,33.9156188964844,-117.48706817627," Spanish, Salvadoran"
El Calentano Restaurant,3.0,9,Riverside,CA,JezGDAfkRyq-NWpZPSmOMg,33.9461288,-117.4802628, Mexican
Tacos El Camaroncito,3.5,32,Riverside,CA,lfEC7UUycJyLbWCyGWDjaw,34.0124512,-117.3925629, Mexican
Dairy Queen,4.0,56,Riverside,CA,6MPzz9Je6h69FGmNKaZk4Q,33.935738264664685,-117.4348756," Ice Cream & Frozen Yogurt, Fast Food, Burgers"
Nogales Burgers No 2,3.5,131,Fontana,CA,Q0nS6IoPMjYuZO0BerYx2w,34.0426909510388,-117.486645300674, Burgers
Tacos Y Más,4.5,24,Fontana,CA,t37tPNAAy9eJ-hLci0B0nA,34.03905748152189,-117.49929366112568, Tacos
Mr Taco,3.0,476,Riverside,CA,nPueVUmPTOrMO6eo05nFQg,33.994272,-117.366404," Mexican, Salad, Breakfast & Brunch"
Mariscos El Compa De Mazatlan,4.0,93,Mira Loma,CA,oYHO_pcitsb6GvugzPBa4w,33.9888818060148,-117.522832439634," Seafood, Mexican"
El Arabachi,3.5,137,Jurupa,CA,y2BHlwKjLh4IWYkg1PO0bA,34.01217,-117.48248," Food Trucks, Japanese, Seafood"
Better Be Donuts & Cafe,5.0,91,Riverside,CA,3kjmECWLwYkov-7Tg5QGRQ,33.916088,-117.312924," Donuts, Coffee & Tea, Sandwiches"
First Class Pizza & Pub,4.0,469,Riverside,CA,Tq_2FA0hy7_p6uErANzmZQ,33.90532,-117.494," Pizza, Beer Bar, Pubs"
Johnny's Burger,3.5,211,Riverside,CA,Gn9jb1lGDvU15dJ24RJxtg,33.9182694,-117.4877416, Burgers
Chick-fil-A,3.5,473,Riverside,CA,FpliE3JN-VqpWzUYmBxOKA,33.939248,-117.28002," Fast Food, Chicken Shop, Salad"
Tacos El Jr,3.5,75,Riverside,CA,56TI5YnNNmh7Hzb2EUFE-g,34.0177307128906,-117.339469909668, Mexican
New India Sweets and Spices,4.0,120,Riverside,CA,HW7U_HnqX7CVKOzEayb5QQ,33.9829518646002,-117.340455874801, Indian
Green Burrito,1.0,6,Riverside,CA,JqEb9pe48jdSSwmP0jGAFQ,33.94326,-117.4541649, Restaurants
Kusinang Pinoy,3.5,85,Colton,CA,QxYfBLuYr726xRT2qEl0IQ,34.04792,-117.31036, Filipino
Tacos Bahia,4.5,16,Riverside,CA,9ZHgThVU2Br8ZgqRWSlf2w,33.907382,-117.470881, Tacos
Mermaid’s Galley,5.0,1,Riverside,CA,RDaKbq4QvZdbClSqYfDK6A,33.93538,-117.33934," Bakeries, Soup"
Subway,2.5,29,Riverside,CA,6a6dy9xesKT9Zbjsvi7pfg,33.9377615,-117.4049724, Sandwiches
El Coyote,4.0,149,Colton,CA,o9l1_HtEXIdY1jb0I7sEUg,34.0488801,-117.298664, Mexican
Odalberto’s Mexican Food,4.0,119,Grand Terrace,CA,6mISHJjy4FAi3Cj-jnH3og,34.0343002324861,-117.313930968775, Mexican
Rubio's Coastal Grill,4.0,162,Riverside,CA,-yI56RgpK7CDAOLGwz4MsA,33.94132,-117.282138859811," Mexican, Seafood, Salad"
Mariscos El Camaron Loco 2,2.5,8,Riverside,CA,ebHb8qA3zQWv97kaIACQbg,33.9463691711426,-117.442489624023," Seafood, Mexican"
Graziano's Pizza Restaurant,3.0,153,Colton,CA,uGOpyf_oX2sVWBOxwRA9Tw,34.04792,-117.31036," Pizza, Sandwiches, Italian"
Round Table Pizza,3.0,92,Riverside,CA,NzQhyYPxhu0qC97SCS_3_g,33.977381,-117.452044," Pizza, Buffets"
Subway,3.0,29,Riverside,CA,NFCM5aHTGUhlF9oOOAmcCw,33.974317,-117.3737634, Sandwiches
Joe's Bar & Grill,3.5,59,Riverside,CA,urYolw2IQ9hAS6nTcthwJQ,33.9056373,-117.472922," Bars, American (Traditional)"
Red Robin Gourmet Burgers and Brews,3.0,350,Corona,CA,Fpmw0ouo-b38-heqUsWL6A,33.889489,-117.51987," Burgers, American (Traditional)"
Taqueria Valenzuela,4.5,6,Riverside,CA,02b2MommPZyqG-_xtC8-1w,34.00417,-117.41948, Tacos
Ruben's Tacos,3.5,151,Riverside,CA,lW-wEYMOm7WfHNVjP_kRrw,33.9472,-117.44951, Mexican
Riverwalk Burgers and Grill,3.5,137,Riverside,CA,LN-ENHKseU97mLsNLfDR8g,33.89515,-117.492159," Burgers, Fast Food, American (Traditional)"
VN Dish,4.5,152,Corona,CA,xH4sUnEbkLmLpMIuUD1PTQ,33.88353,-117.51539, Vietnamese
Original Tommy's World Famous Hamburgers,3.0,133,Riverside,CA,w1Su3Y9T-rBnNsfXd3VtzQ,33.9144311,-117.3243558," Hot Dogs, Burgers"
Little Caesars Pizza,1.5,85,Riverside,CA,z5_BgD-F57JfTX95hOmkRQ,33.9357146586015,-117.434884966786," Pizza, Fast Food"
Subway,2.5,32,Riverside,CA,MrD4vNd84o6NGRvVyarqTw,33.9592829,-117.3931373, Sandwiches
Tacos El Rancho,3.5,85,Riverside,CA,N4tixNzppzPOPF1nbXe7GA,33.920084,-117.489957, Mexican
Mariscos El Rafa 2,3.0,26,Riverside,CA,cyKe6Dug4QpbM5788yLpTg,34.01142,-117.444261," Seafood, Mexican"
La Mazorca Market,4.0,25,Riverside,CA,Hv_MAKRp92CNo3-P--kwSw,33.942943572998,-117.478607177734, Mexican
Chris' Burgers,4.0,47,Riverside,CA,zO8j4kR3aFg_tGSpzXHaFQ,34.01411,-117.34058, Burgers
Lasmarias Soup Company,5.0,1,Irwindale,CA,aNnhb0iprhvMkb6rx_OojQ,34.0192187381377,-117.31428489089, Filipino
Acapulco Pollo,4.0,52,Riverside,CA,YsVhfxaW5GR2nrusCH-2lg,33.94653,-117.45982," Mexican, Chicken Shop"
Ono Hawaiian BBQ,3.5,200,Riverside,CA,ja5EJuGc-pQWTBChMGR-kA,33.939884185791,-117.281326293945," Hawaiian, Barbeque, Seafood"
Caliberto’s Mexican Food,2.5,61,Riverside,CA,E2df-TO8_5H-kilhuRJreg,33.91455,-117.46231," Mexican, Fast Food, Tex-Mex"
Sharaku,2.0,1,Riverside,CA,wYq5GBw9L7buR3kyy33MLA,33.94594,-117.41665, Japanese
Hooters,2.5,482,Riverside,CA,GESwE5Y5YGPoS6H5FYVvjg,33.93955024710373,-117.29042770233576," Sports Bars, Seafood, Chicken Wings"
McDonald's,1.5,272,Riverside,CA,2J_DR_g3EEz7Dj-2UjwNjQ,33.990564184979,-117.339311242104," Fast Food, Burgers, Coffee & Tea"
Applebee's Grill + Bar,3.0,302,Corona,CA,IrQdSi1qf-5w4c0c_Zw17Q,33.8912,-117.5213," American (Traditional), Sports Bars, Burgers"
Chronic Tacos,3.0,43,Riverside,CA,v-5jDqAqfMx0U1QBqLXwZw,33.97229307798034,-117.33049109999999," Mexican, Gluten-Free, Tapas/Small Plates"
Wingstop,3.0,241,Riverside,CA,OiYYDONssUrahn99xUtp3g,33.9054097780849,-117.494047165409, Chicken Wings
Marcello's Pizza & Pasta,3.0,226,Riverside,CA,KxLULkR5-8YRm_5xfZuHeA,33.98334,-117.32859," Pizza, Italian"
Tacos And Mulitas Las Chulas,5.0,1,Riverside,CA,qSr5T26TU5vrKgFL06Bvew,34.00376172263964,-117.4214756861329," Tacos, Food Stands"
Amy's Tacos Truck,3.5,7,Riverside,CA,fdL4RyTZTm0jl2qRsyDu8w,33.88495,-117.35023," Tacos, Street Vendors"
Gus Junior No 14,4.0,1,Riverside,CA,ALia1f4rk_F_6bNyLsZ5AA,33.97261,-117.34844, Diners
Angel’s Tijuana Tacos,2.5,4,Riverside,CA,PAa1_kq9iBVYpOK2MoL4Og,33.9788415150664,-117.5057452893985," Fast Food, Tacos"
Subway,2.5,22,Riverside,CA,OWTKXnrpucMG0kEMlRwhpw,33.9450289580241,-117.416804889267, Sandwiches
Joyce Burger & Rice,3.5,36,Rubidoux,CA,kczUA6PsEWK0qfKXXwUBcg,34.00606,-117.4259," Breakfast & Brunch, American (Traditional), Mexican"
MGM Burgers,2.5,98,Riverside,CA,8VYamtq7tieHnnuyG0r7cQ,34.00086,-117.3644, Burgers
Wingstop,2.5,177,Riverside,CA,yb6ajnfA2zBC35BG2lM7_Q,33.90948,-117.43678, Chicken Wings
Winchell's Donuts,3.5,68,Riverside,CA,c3XSblBRWkXmtMwWIhpIug,33.97604,-117.34873," Donuts, Coffee & Tea, Sandwiches"
Tina's Mexican Food,4.0,235,Riverside,CA,0_IPUebdAJgIGRfBMjCexg,33.978474466876925,-117.36362450265294, Mexican
Joe Aguilar's Templo Del Sol,4.0,215,Riverside,CA,KNugA4ihbPxQjmeLm49CJA,33.97608,-117.34156, Mexican
Mr You Express,3.0,45,Riverside,CA,EFwOVPhrNpw1dgCPyTsgqg,33.88838,-117.3253, Chinese
La Mazorca Numero 2,3.5,4,Riverside,CA,_TYu6E9K-4Tp5ffyuZzbzA,33.942943572998,-117.478607177734, Restaurants
Armando's Mexican Food,4.0,136,Riverside,CA,2VNnWLWu0JJ14R3Cw0quog,33.90533,-117.494567, Mexican
Rivera's Deli N' Dogs,4.0,4,Riverside,CA,P7nLT1PwCK9sNv8nIzsMCA,33.9850654602051,-117.375343322754," Street Vendors, Hot Dogs"
Dickey's Barbecue Pit,2.5,49,Riverside,CA,NvCIcBoNriXCaBurtQGWmw,33.90532,-117.494," Barbeque, American (Traditional), Chicken Wings"
Mariscos Los Enriquez,2.5,35,Mira Loma,CA,S2kAHKSAvNvAUPxqyRmPDQ,34.0208893,-117.5243225, Mexican
PakaTacos,5.0,1,Riverside,CA,mshv4Xtqx1X027oOaBzCTA,33.99873,-117.41034," Halal, Tacos, Food Trucks"
Jack in the Box,2.0,54,Riverside,CA,7rh_1zO5REJtdz5P2jHJ5w,33.97442,-117.37528," Fast Food, Burgers, Tacos"
Taqueria Mi Mexicana,5.0,1,Riverside,CA,99u5X3SvGVsHbsBvgb5mVQ,33.97493,-117.36597, Restaurants
Ho Choy's Chinese Food,3.5,52,Riverside,CA,8ucrcVT8Hmj1NzUXgrdAPQ,33.9457688978328,-117.478661052883, Chinese
Tortilla Grille,3.0,56,Riverside,CA,B53P8hlMfLKOzlMYMR6rWg,33.956632,-117.331111, Mexican
My Hero-Subs,4.0,224,Riverside,CA,kmdrAFVh0A82ZH8aFoZdAQ,33.9819717407227,-117.34058380127," Delis, Sandwiches, Salad"
McDonald's,2.0,167,Riverside,CA,TBb_gRqqMeXFmU8ViQ77iA,33.9753351,-117.35923," Fast Food, Burgers, Coffee & Tea"
Alberto's Mexican Food,2.0,121,Riverside,CA,p8ZYF52Qw97J23XVlFbpCA,33.91689,-117.44325, Mexican
UPC Pizza,4.5,13,Riverside,CA,n07VANKB-_-UCNbV-fnWLw,33.977063,-117.339487, Pizza
Mercado Don Juan #3,4.5,50,Riverside,CA,dUKNqYTUNz4SssrSn2GNLQ,33.9819903298768,-117.340754344416, Mexican
Subway,3.5,13,Bloomington,CA,60tMJOoSTP5b9jL6Sh9NCw,34.0373244414997,-117.36761398597, Sandwiches
IHOP,2.0,226,Riverside,CA,WbyouD5SR6r2yUWdS2lLnQ,33.91213,-117.4619," Breakfast & Brunch, American (Traditional), Burgers"
R Burgers,4.0,92,Riverside,CA,SD1T8gN6rjLqUugebKxz1A,33.939118,-117.2884843, Burgers
Fruit Kurr,4.5,4,Riverside,CA,dOfDzMEnRPuksAdBAriQOw,33.910108,-117.457534," Candy Stores, Mexican, Juice Bars & Smoothies"
Hibachi-San,3.5,18,Riverside,CA,S-76U9sj-Nnl6lPyIBxmkw,33.9755251,-117.3311567," Japanese, Fast Food"
Tacos and Birria El Pajaro,4.0,5,Jurupa Valley,CA,MKXCTis27fu5h1iP5KVM7A,33.999849,-117.41156," Food Trucks, Tacos"
Fiesta Pizza,3.5,56,Riverside,CA,v9D22o-ZUcDm8IqMDV16IA,33.94364,-117.4541749," Pizza, Italian"
Thai Star BBQ,4.0,243,Corona,CA,OHjZLK67tGZuP4Gz5-uC4w,33.881842,-117.515484, Thai
The Flame Broiler,3.5,148,Riverside,CA,YdcijTBGmho9a1X93IO8aw,33.9758749,-117.3380392, Fast Food
Farmer Boys,3.0,132,Riverside,CA,POvwWdd71q56ZbDi0DJejw,33.88269787,-117.36810601," Burgers, Breakfast & Brunch, Diners"
Wienerschnitzel,2.5,31,Jurupa Valley,CA,gk5B2aHwdGCQHwmErGD1Ig,34.01696,-117.50678," Hot Dogs, Fast Food, Sandwiches"
Subway,2.5,31,Riverside,CA,i5cJDhFChe022WXtI3umrw,33.9468882992312,-117.3812825, Sandwiches
Cardenas Markets,1.5,12,Riverside,CA,FmgruIHdI_71HMQ_qNyO5Q,33.9453392028809,-117.455276489258," Grocery, Meat Shops, Mexican"
Tio's Mexican Food,3.0,214,Riverside,CA,OCML1lNxRlJgNDUEbtGr7Q,33.88633,-117.33053, Mexican
Scratch Pizza,4.0,74,Jurupa Valley,CA,QuHLWC_zqhBVH8eHWxXpsQ,33.9997005828958,-117.522864863276," Pizza, Chicken Wings, Salad"
Krazy Greek,3.5,134,Riverside,CA,59RlTf8-E5TFuRhxJ66Kew,33.916827,-117.472625, Burgers
Tacos Y Birria Los Valencia,5.0,1,Riverside,CA,HFlM0PKQCRJ2QG_dFz--vg,33.99869,-117.48536, Tacos
