id,rid,rating,uid
79wAUyQvU_Lf3RsGJWCscQ,KLs_4HklkiR1d4X2RwbL4g,4,NSxZ_H9NoZiV60m6FL_1HA
obEjkcsb4_-HkVtOwy2ESA,KLs_4HklkiR1d4X2RwbL4g,3,TOWFkeCkr01sQ20KVWTLew
xhKdnwgASgb3xN5fr0RzMg,KLs_4HklkiR1d4X2RwbL4g,3,x451nTrnX9Uo1kXC198ZcA
wyLcSDa8I5AuyALf8Zx_FQ,-E92RjpC2x4zi-oYsNIbPA,5,DolbBmAf3TVgn3_bNuENDA
9YGC38XkEKXDd6aaSf4aew,-E92RjpC2x4zi-oYsNIbPA,1,14oaRiEP9dQ46fhJQlc4Bg
_NQJ0R9oq0AdXwydgI33yA,-E92RjpC2x4zi-oYsNIbPA,1,29CvwXDZ3_PnKqDFlsbZ2g
CH9fCIG6Jhgt3iVYJEo_mg,cyWUuoy_z2uy2KKZnEX6Yg,5,2kl_zaWDKIgbpqvPJN1zVA
8YbSfHxlrnTwfDCTUeD-sw,cyWUuoy_z2uy2KKZnEX6Yg,5,gKBimHLwuIRZ0PuAK443sQ
BGUGvQLmDb2J0HfzQOM3Jg,cyWUuoy_z2uy2KKZnEX6Yg,1,f75AXqBtoveRcw0vF3obpw
-dKBgpYexiXvLROaffACXQ,tNKXlwlBEHyEjz2fw2fJag,5,6D11tPqoIqGY4FrdrdW1YA
EwrrhvAW4d1uatB8fGWklw,tNKXlwlBEHyEjz2fw2fJag,5,IXZn5o9HXl5fmvsypZi8nA
jCkMTL_wRPjFAx7sqYNtTg,tNKXlwlBEHyEjz2fw2fJag,2,wvYzOIwnh3XlbTEb1C2Hqw
J4x_h1CET8wl0U8onyqyyQ,b6SnlzuqpSa9mVcQ0BKbdA,5,-H38bpw9i67pdlM_BZeDNQ
udbUFPwaj0fOBoSJ7n13JQ,b6SnlzuqpSa9mVcQ0BKbdA,1,AvyJ_BQPq-4EI7LMI81Oiw
zRvoZn3fo3_Y1tc4izvrkA,b6SnlzuqpSa9mVcQ0BKbdA,3,HcrDW5nywNFGf-jMCGVfog
lu3_XXtXsobRFLc54Z0Otw,WO2tn6c8_kMoydu2AgT3QQ,5,2zL3-HpwpaPdj8GSrCDFdQ
Bg8u_LDwBQFOBDLmkyagaA,WO2tn6c8_kMoydu2AgT3QQ,1,84tP3qAJfG-mu3dTcGuwNA
5DADddk9BrDafon7aIm9pw,WO2tn6c8_kMoydu2AgT3QQ,1,pc7KnFdyFHZHa52jgXRGMQ
_xXvVUMsHeNZeuxsbB476w,_GzEv45b7rxv4v_zCIglqg,4,MX58za9DZNlDnJ0rwSBBDg
lQ4RuK9Vr8XVtKwy1iMUjA,_GzEv45b7rxv4v_zCIglqg,1,dDx0ML9yDcgolG8InJ36Ug
ZHRI3811U1NoB2DgGkJ2hg,_GzEv45b7rxv4v_zCIglqg,5,QLk3p-zJeEwDTyJDao1YGg
VdAH4sptZ4jYZWY7FaY9CQ,b6LSJPn2MLm3UFD__YL0_A,3,o5zgUcvH5X5f0CH6Ti-6sw
xvgCrHxWm3QW8iObNcCDyQ,b6LSJPn2MLm3UFD__YL0_A,1,pn44pkkMaGFc_GvxipaP2Q
MS1Qyfi6-Ft22OKL-0aOCw,b6LSJPn2MLm3UFD__YL0_A,5,_SM_4OisfMDfAR4MwakP8g
85I87ZhaIe_p1qEe6HU3hQ,rKWl0rlh0Y8JbKyN1TP8Cw,3,Eu7FcHc0Zm8Mx9TB9yad9w
vw6-QKAZX3rHs7gRSOXOVA,rKWl0rlh0Y8JbKyN1TP8Cw,1,pqZepxFJsKdZPXJ6kpM0gA
cPyHiZNIBNZQpBOm1GPwCw,rKWl0rlh0Y8JbKyN1TP8Cw,1,AYPwNXJrm0iVHjGGcrOIzQ
2m4-Sfp5PZpPhly69chh8A,bA9Y2V-YkYSTyziMhax3hQ,5,iSUi9rodfvFL7CzX1ujKHw
CPDp9NUELBmt_R_MOpQjOg,bA9Y2V-YkYSTyziMhax3hQ,5,bbRGwRWpwT7ARKPtkPu8rg
GWChJhufCWCkrXY-I7CnPg,bA9Y2V-YkYSTyziMhax3hQ,5,NnOwTFFFdnVI96I-l16NcA
CiCRWy5gNoL0wwsAQkOUwg,vZfiwxWSZNnKvBgx8KcNTA,5,rSz5P7-TvQmXZMoqo-e78g
9cqqoUMOAsZ9akElgn71DA,vZfiwxWSZNnKvBgx8KcNTA,5,d-1qevZ_RDuFUB4QWMRlaw
QQFO_kyikAqoF3cUvIDeQw,vZfiwxWSZNnKvBgx8KcNTA,4,LAZFO-m7aFBCxEpS9Cy0Vw
gnsXJ6yLHI1w1gei7LtCpg,RVetZeku1heSDlrG3hrSJg,5,h0Bz5v_3UgTD0s3opgJzSQ
Bp9E6RREzFS10BbZalPx6w,RVetZeku1heSDlrG3hrSJg,1,-H38bpw9i67pdlM_BZeDNQ
DN-FTBtRtK83Rb3ueF680A,RVetZeku1heSDlrG3hrSJg,5,A3ypuXh6ZQw5RYUuM9_w8Q
_irNi1sGt8rGBYTAgHlw_w,SDYoI6A-ooo-iB_t6kE7Jg,5,XxSLAtNrCwLd4hVqfsxRJw
0bBUsmqCIqRIe7KLXuCmYg,SDYoI6A-ooo-iB_t6kE7Jg,2,JvLZ3E7i2wzv3ZTgF61Mdg
6LiMPeNw-noHNjuNNLQ1TA,SDYoI6A-ooo-iB_t6kE7Jg,1,IeUKZeq04Y0US_BATNyVDA
VGE73_sljhbztlO197xn8w,NwZqz41VPEnuEdkZ6J7WHQ,5,637-WGfY1HFesX_LxGsHuA
CGBsVx136r2aiTuET2Fukg,NwZqz41VPEnuEdkZ6J7WHQ,1,Bzn6v-X1NCSKZH7EOjhNaQ
TNP07JIJJmsqE6TUUgHxhQ,NwZqz41VPEnuEdkZ6J7WHQ,3,MSYHE9Cd3Ep1aIbWFSaVnQ
eO4SPRQvytfFsP-bYMztNg,TW3jWoV9qycal0DOa0ivcA,5,-W4y97QxBd-RJ28bXAHM8w
0clSk-pTav8X9S0_S7VW_w,TW3jWoV9qycal0DOa0ivcA,2,TjyNcVldWYpuMWXp730scQ
m9r0IAnw_BZiDIFBJXn8uA,TW3jWoV9qycal0DOa0ivcA,5,jrL6ZEDsxtPQMYF5OUgqDw
RZxSWSe9X1H-8a0E3tFidA,GsJZs78tjUgQSVD5W1m88Q,5,X_5pN9FCmRP_9N7Habgpuw
w74KjfteAtRGhzL2G6mT9Q,GsJZs78tjUgQSVD5W1m88Q,1,twg8d5Sa_NZ0GRz8tQ8FSA
KRV2TqFKOMy_WU_plWeImQ,GsJZs78tjUgQSVD5W1m88Q,1,porxBC8j1VOyu9Q3P6EBcQ
JhQ-OXwJ-yTRfSxFAP3xxw,Hx43FGL76fmzopUrtRPpaQ,5,pJbMpO1JaOWEDgosi7-N0w
iYyvCJnfg4erVbv-i0bANA,Hx43FGL76fmzopUrtRPpaQ,5,kabVr0-pU3aNzkVaEmUiBg
IXOb_ptitDn4kpjz19oNwA,Hx43FGL76fmzopUrtRPpaQ,5,-G4gLtqfOfxwUl8r4JdxPg
d7PuGSoK0sv9pi9RksCy1A,I3MJGJSoJkK285eNVfqdug,5,DQPKugWn8yvK8oaquw2t5w
bID3uiaLD83bvck5GEhIyA,I3MJGJSoJkK285eNVfqdug,1,US-iI6lUwF2I6GN5muSLcA
yMX8Wcw9EydOe3oKhvce-Q,I3MJGJSoJkK285eNVfqdug,1,ltD52cYwFLCRMIzU2nwnLA
eCeSGutn3uRNJaE5aEDHEg,mM0S5s9-ybMWqKRS4AOtrw,4,I-02Mz45H7siHsjjgVxPgQ
djYX0K-3cKkqf4_8rGLhUA,mM0S5s9-ybMWqKRS4AOtrw,2,2TjgdwI6UtGrq9-FS4FjbA
K6_SlSyxHO45yJ1AZzYcyg,mM0S5s9-ybMWqKRS4AOtrw,1,rwk56AG9U7qaLurfKwBbMQ
zySW9hql0n9UdkTPnWkZGQ,us7y_z4pvYwyTRUsncvFGg,1,_v8ApvtBfr0cpiwoEzxNEg
7KJkZfzwCF0yc2NWnBKX4A,us7y_z4pvYwyTRUsncvFGg,3,6u-5Y5hjUISXTPS5KMwhxA
RqHzLWrkY3Vn_-Cwj1_fOQ,us7y_z4pvYwyTRUsncvFGg,1,_kfP9tGqIjAbFRfMp2MOYw
cRQRDydPSISGB0WDOaa2hQ,Wuh4jwQRpM24haoOumKiCg,4,T0mGEgCx0M6Axr0_O6VgOA
OuQ8Y-YkA7L9zRxNctEIjA,Wuh4jwQRpM24haoOumKiCg,5,NlQjiVylJX3e6vW4Xpj29Q
ixn-zKSurhA-rb-Xo6oxXw,Wuh4jwQRpM24haoOumKiCg,2,roFcP0H98Fh5fmMr50iK4A
X1PbOlexLGcgiTirzuxEsg,VT7HZcGukMp6KOz_tTIYjg,5,zlRTIJTCA4R2rBIetGEbdw
j5UqLLRH5hsTm7TjMgh9Qw,VT7HZcGukMp6KOz_tTIYjg,5,0yIlBFYNaabIf9oTL5RDlQ
QZG7X3cWYH0XlscnZKxygg,VT7HZcGukMp6KOz_tTIYjg,5,I96s0FIhSv9XR_UrcNNz5Q
kZxPMXsRdM0ewfoxhyR64Q,oCx-Wvm8u47PHLiSdWQkKg,5,S3gfWVwv09Je7i5KFmEWlQ
Cxc_vaqN1XribDwCM-Gejw,oCx-Wvm8u47PHLiSdWQkKg,1,MX58za9DZNlDnJ0rwSBBDg
zX8Hvz89hklzdtbVlzOPVA,oCx-Wvm8u47PHLiSdWQkKg,5,UKHe2b5Zovk8IR2ReLeQcA
xY0pMYMNpY15p3BxxDpfbw,n94ppFlvjqPoOWfHRkv_LQ,5,LYSNaIVUtlyx6__yGq5JMA
VlX5-dT8FsAuJqJFb9AawA,n94ppFlvjqPoOWfHRkv_LQ,5,PoTo8vQE_fUkijfHtJSvsA
80XRljyL9hKCh5Ji3XClGg,n94ppFlvjqPoOWfHRkv_LQ,1,We-iRa1Wof9kWeh2LM6jXw
hqNKVRV4X9YQaLkZwPi_HQ,Rn_kFeX9zPFnlOKSCtgcrQ,4,OTQlLVQsMRMbU4WFJVdAfg
iyda6hyol-5vjoaUXU2mxw,Rn_kFeX9zPFnlOKSCtgcrQ,1,1q0AKB8ymkFQASt18FWRXw
V03Wx_aykiG_O_k55YBI1g,Rn_kFeX9zPFnlOKSCtgcrQ,1,iwpeVqlzWrrLZZE3MzyW4g
dJpRHyU8bHY5WH_xx6Ol-Q,35paqbq9Wm5IgTYQmeNrmQ,4,9VT8MfPJLbrwI_NN3Cys2g
V5FE_1tEms9b8vlsQvyelg,35paqbq9Wm5IgTYQmeNrmQ,5,nZlNuBzStIW4thC0sHgyEw
Xtgy1fNkk_30ADUA58yysw,35paqbq9Wm5IgTYQmeNrmQ,5,gXk1KgfQEaDUhHqvqHAlHQ
MQP1cP5CQVHb9eb_gC5UAA,CSnv_f2idS6fON2UOf8fyQ,4,D2jRLM7q08YGc8UJnuF0UA
0t5LMSHV-833I2Wh9Ja2pg,CSnv_f2idS6fON2UOf8fyQ,4,A3ypuXh6ZQw5RYUuM9_w8Q
JAoQfYLvyNzfwDnqeVOLLA,CSnv_f2idS6fON2UOf8fyQ,5,X9nAjKRL_dgxqX5gY2Yzcw
C8baJwvjAgLSQCiosvMctA,OjlqFC_LzViaJutuljdjTQ,4,C9qNhvkaaH30HI53PatSAA
ipVrKSRbfPwQOmL5qIiLnA,OjlqFC_LzViaJutuljdjTQ,3,UpSxj7tQ74ywZrb3o3XT1Q
IaodkS9Em-QHO1wbvXMDMQ,OjlqFC_LzViaJutuljdjTQ,5,l8zVo2XPo2oRmB8BwGHQRg
dwFovXiPb8RYU0c6NTpVjg,vobyEFXydDNsqh319tnFxA,5,VTvvXfyN6kiqCiVXtEva9w
rYvsgWJbOjbEVElJBJhxSA,x1iswdmDgTI6u_VUTjffZg,5,SGmJBEKl0KAR_s7xJXF2Cw
QZcjg3koG2EYDN6dmTLFqA,x1iswdmDgTI6u_VUTjffZg,1,2c93SVUCV0TzB_vGdNWj0A
z786ZgFQytm6nk_ngbG0Cg,x1iswdmDgTI6u_VUTjffZg,1,uX_2mP2W6i49imPwD_sK_g
aLz7135zTNxUVaMyxvEarw,t6XRm-Zj15eiv2AYtEPN0w,5,AXJKdMG7Whi0WNVM6I9PhA
M6dL3ImSrsfAD2JzwP_RaA,t6XRm-Zj15eiv2AYtEPN0w,1,jIB8XLxIaOg1XtUFGYUOCA
1LWo8DYe5L6p3TQLbbM0Sw,t6XRm-Zj15eiv2AYtEPN0w,3,WFmAqdSnGQ-k38spwOm1mg
pe4rgYJlmxmTGYFmgm-L0g,yxqf3SWU3pJCirhqdmhmDg,4,vHO8ymNnIrPn7cWQMVZFOg
21aqzJjjVk5kQc_52NI7Sg,yxqf3SWU3pJCirhqdmhmDg,5,ckPAQzTt3zGrTFH2YMD-NA
ykDAcIiqC-RgelSySo_-9w,yxqf3SWU3pJCirhqdmhmDg,1,UskidTMxD8Llh0jy6QA27A
3Jnkyjb4V_-Yqbx0EfNDGw,_FF4zN1JzowoZCju84wHNQ,5,hNNzgq1AYCvMFxu8t-7GXA
uT5njoXEASMKD4a-SgulFw,_FF4zN1JzowoZCju84wHNQ,1,Kvt8VyKyDESJ1CJYb4C4IA
seQJgE4DYoZCdQBuzhtWYw,_FF4zN1JzowoZCju84wHNQ,2,latw3T1oG02OidF3tXSzAA
cZpdC86IYKvDsGwjoAC5DQ,kj6tQ0SCHs0KYJn6kPqUQw,5,5DIEhCW6s87hUeTaOKKSzA
2Mxhcg61lsWItTj0SknNRQ,kj6tQ0SCHs0KYJn6kPqUQw,5,B-YaYn8rbYpUGNOX5wCzNQ
k9v1syQcqM3uqyR57XxOuA,kj6tQ0SCHs0KYJn6kPqUQw,5,LDD7EfcN_df6LULT7BXgTQ
3NdMBvMe-HuHFSYImaSseQ,DSEhdIdGbfjP7LkePYLAQA,4,ec6dD21w001YnmR1p6ZbNg
aySV_M-IVGpGoy4UwgLo3A,VDCHRmxBfCmNnv34nFMg9g,5,OVxZ_NRRixlnr9ZhTvSYMw
u6thSELASo8_XdwNPis9ww,VDCHRmxBfCmNnv34nFMg9g,1,B0470vvUn-I6x9pYYxje7w
bHm8m9FpUNj9pxgkT-XuMg,VDCHRmxBfCmNnv34nFMg9g,1,ynUIOpTS7mPFjNpPMJQqJw
JQ4s-O4J9pusBrz3ihlFWg,08CGmvo_SMNGTByleQ328Q,5,jNk2NxKzobW4aZ_2rzN-hQ
vux30Ibv4kTsOoNHO7fqqw,08CGmvo_SMNGTByleQ328Q,1,ScVQTGewBtKJ0x0Rvbffyg
rRUQWOfNenOOil8YcvclGQ,08CGmvo_SMNGTByleQ328Q,1,ed4UCAN2xW50cbdBERgiDA
j4J0sKs_8sYYTmUZjj-GTA,iNYKvtRiTX4Unh0Pc4EGiw,3,CPmj01ek-F1G-Jld66sAOw
0ZTqQY5gbHScOh6MLpxxHQ,iNYKvtRiTX4Unh0Pc4EGiw,2,ARRjTzczL7IPg8gCWiqCgg
umUYeKptEU01c_uhOhHX-A,iNYKvtRiTX4Unh0Pc4EGiw,2,bBpIzsoVnz4gOOZnBLDB1Q
8socI9eVUyoHBDuiJRIEBA,HbNnx_4vjYMuLoZTv-fPtw,5,gJzOy27cgoHjqQgIy82vrA
ivav1LuoLnbRWlBKZhcmRg,HbNnx_4vjYMuLoZTv-fPtw,5,qWEFb9bvI7-DK0EKZSIU3A
UT2ueIAyGSsgt90ycaHCnQ,HbNnx_4vjYMuLoZTv-fPtw,4,Srr8I34q5296qiDAVVjiWA
5cHxh7G5szLJgGg2eD4e3A,eNBkoU3p03MySaBHoZ2bTg,5,JFw2CqsVi0NeszSlXHlBig
hcM8LCNrBv_QFLPWhwiWIw,eNBkoU3p03MySaBHoZ2bTg,5,784mLsBNHDmbkzdl09fNKQ
5A1f4guJ5sJ8BwyZdc6pbA,eNBkoU3p03MySaBHoZ2bTg,5,LAZFO-m7aFBCxEpS9Cy0Vw
RKn061UPrFgJiItOHwNMqQ,4VKOuK_fowF0rXOWJhAz8Q,2,EjlvHemwYL1F10K65a6F5A
IcuoZs7TNrQoRnfEULHI7Q,4VKOuK_fowF0rXOWJhAz8Q,1,6EHxeBpYFW3b-0XQJJmt_Q
9rhEad7VPNip3kfK55RRgw,4VKOuK_fowF0rXOWJhAz8Q,1,h3bX03YA4jt8nJopf8B5DA
WeKAQCxaweRYE4ygAH495g,IO1nlY3Q3BLQHaZEUyvTtw,4,h0Bz5v_3UgTD0s3opgJzSQ
DHV_6dEck7U9i3Pot830xw,IO1nlY3Q3BLQHaZEUyvTtw,5,MyoCxgGWct2vZdVCAMlS_w
Dy8TP-WNgXd2bsJIPEXWow,IO1nlY3Q3BLQHaZEUyvTtw,2,EOgLQgwYezpqIo4KHcSADw
IyvrBV9cuPoNtxESTpwhOQ,iA32Xnauq_GzsYjQo_Vekw,3,MzrrVvoCwK9pidCeSDGcLg
NtZMMzAWNw09hL_6R9q4ug,iA32Xnauq_GzsYjQo_Vekw,2,iaXhoVVIwcU_AFm8oSeBlQ
HXmMrFb1RUnFAs8_V8a0EA,iA32Xnauq_GzsYjQo_Vekw,1,K0Du_D0_bt-9g0BPbq7DNg
OhMUqBKGBjUniNew7LIlDg,nPrtZ2pyl4fvkO010fwCFA,5,bsgCVSrdtl_rfU8tpSITJg
uEaA7LD5gbkHKMwKd-hrKw,nPrtZ2pyl4fvkO010fwCFA,1,Q7WoDo28Q-Ba5IDG8pZx4w
DlFau8I5_qVwfLFIcSjwZQ,nPrtZ2pyl4fvkO010fwCFA,1,RXhwTxg19_SqQyf159P71g
Avf7bSO_9_e3ch5sVpUTEQ,lvPMdSuoq3xsr1fYRSVsBw,5,WXcWHvw-Xy9WoX8a0z_e9w
LXTJ8BmTh_kB1FuJ2HiP-Q,lvPMdSuoq3xsr1fYRSVsBw,1,HilL2qKkWIpikimkSWV-5w
09lsOj9Hjb0i4xFrG8GQaQ,lvPMdSuoq3xsr1fYRSVsBw,4,2IaJGO1VI6g0grwohXjpYA
Mw1mMBE0UjksQ34q-8QdRg,3BarO3_5twYa6oqg5ArdXQ,1,Fc9rUxBZXUeZmMZGfoOn-Q
lNgV2NfO8oxkc4bvLNsJEg,3BarO3_5twYa6oqg5ArdXQ,2,Fz8G-YgWkNVzRlJcGodblw
rOX99zNeWq0O3r4JyPZGqA,3BarO3_5twYa6oqg5ArdXQ,2,EEIFW5orX0BNH351Ca4Cmg
lGyJinxeLsDTD5tbmRuxxQ,eJ2tvfc1_guwMBaPAX6reg,4,pILrj__DvsPCm7w3bsjIsQ
0nDZ-B4U8kk2_ePiswsxGg,eJ2tvfc1_guwMBaPAX6reg,2,mbbnagjvKKYPkMYMuTZCxA
r-Txw-890V8-mEzc2fFIVQ,eJ2tvfc1_guwMBaPAX6reg,4,bHQrT62yz8ALt2fyWZ8QsQ
HmOgyHxFNky-POFkAXkNGA,_F1-MGPvV3lmp5GBFSbHEg,5,K3fdyGGu6cDmawPtLaf1BA
0qTc9MFZ1Co6rhXbX--IVQ,_F1-MGPvV3lmp5GBFSbHEg,5,pkwQcX1NelTsIMGC2T06tg
Uc8iT9M-oE08Ri4ZRWLQ-Q,RSrjExy7NiCLORXVMnexOQ,4,AgO_PZRL3rYOjIVa_gZGUg
QLauWU6Ow4wzZR-lYenH9Q,RSrjExy7NiCLORXVMnexOQ,1,T8S0qzdfZUeC_PLiDTT2ag
6CVgOk7kRShY1TIfe_KFgg,RSrjExy7NiCLORXVMnexOQ,5,AMOIHUDBTowKSJ_i1r68SA
wwb28cNjyuslhJcuIIgENA,264nDSkmJxhGPoH5xHAy4A,5,FZKWJ_gsdITsNQejlaH6jw
B0uYNHJUAxFtylItw7brpA,264nDSkmJxhGPoH5xHAy4A,5,n6SxOgjhqvW_vuz31no0wQ
a6Zq6jiKimWGcq35-_pY9g,264nDSkmJxhGPoH5xHAy4A,5,b-hpROuww0RsElaBcaIGvg
H3CmeJ96yl-Wa2F_lkdp5g,72UywrZu_k6KQcUyglmcUg,5,FUi7jiyGYr88K0c9O4l1mw
SugV3tQT0_qRt7jOivS2ug,72UywrZu_k6KQcUyglmcUg,4,mhUZeL_m4WlL2e6_9KFsbQ
n5rob2O84LVIgufX2k6reA,72UywrZu_k6KQcUyglmcUg,5,UX8uTAtz5uJtNFSnqxlcCg
Rhb5ReQzt6qreDa6RXTd8w,cAYeqHMn23xw9HHRPW7SCA,5,vaox4-6vopLM5w0IRT9V0A
_FC5ff9wqXn8ALxmpE4QbA,cAYeqHMn23xw9HHRPW7SCA,1,LW1FUSch0g4-PwRMjN0bDg
8RQFfwqWSaEMTfE4WF-p-g,cAYeqHMn23xw9HHRPW7SCA,5,SH2_wtPtScp1LpMUXkaoNg
1uPkyiELJ1KZG7NhWpgyOg,uyFH05Tqsaam2-mydb3e8A,3,eD88OCKWOBtYGvgB25G92w
jysKZWXRbh0PvGNs69BKUA,uyFH05Tqsaam2-mydb3e8A,1,7XgQDkSSpw5dfmBZz6xL4g
XL_gzonBe1ED6VjprZ0Eeg,uyFH05Tqsaam2-mydb3e8A,1,HyfsleZWC0Ngfas6k8r6UQ
uS8yj-HL4FXO6FiepbFy3A,bStbC0bB7702SHDRzLB9PA,4,S2R1D2Igo9RVx3DfS6nwbg
DP7bhjTeTYTTmG4DPprMFg,bStbC0bB7702SHDRzLB9PA,1,cET-jzSMrB_qIJz6XmnzSQ
CPNAz1YGtQhYDHbHUPROfA,bStbC0bB7702SHDRzLB9PA,1,Rxgm69dp74NiFHD2oHvHPw
xyqe5HI_xG_jmv8GJPZ_zA,U3W39WYZUk7IxNhwhaBAEA,5,J1UxpfuPWHhkqPKmJ2pDqg
6EIjkxUZ6mXqkb_HeVa1Jw,U3W39WYZUk7IxNhwhaBAEA,5,qxjTPNNdKtjZ4av2OuBrVg
20Y2XiG_SMzbnbeJ2OKQ0Q,U3W39WYZUk7IxNhwhaBAEA,5,MX58za9DZNlDnJ0rwSBBDg
elBhx0zVKieZQwxY78A0wg,ZrKfmT-AlPPtfQUtICQdNg,5,h0Bz5v_3UgTD0s3opgJzSQ
FXkuX2ANFCMUWTcGa1t03w,ZrKfmT-AlPPtfQUtICQdNg,1,dRlCuMNkUiMI0H7mclOSBA
3GWl1rASAxxP2w9B4f3Psg,ZrKfmT-AlPPtfQUtICQdNg,1,jVVmY86mUbAaNqWwgdd62g
5R7_gmpzIEuKfPx8g7HFJQ,BTAY9U0Eq4gpIXuvtENd6w,5,Vi31NMOS1lRoy_cB_NMluA
SNsiHUy2mInRzJMOcTSbGw,BTAY9U0Eq4gpIXuvtENd6w,5,RX8kce4S3bmLGRdt52rYkQ
tyLKjEbhbRvqAqfiVCHf0w,BTAY9U0Eq4gpIXuvtENd6w,3,qrqMmL0zZDDB_9ES2PnmCQ
oUtaiYEge43FaWMD2BT5UA,6zZv2JKRukA82wWK438gKw,4,HdjfikAg0hJL3E5RBbw_0g
8sc5Cxi6JRmFK9XBP6irrg,6zZv2JKRukA82wWK438gKw,4,JQ78WC8CL1Bf_9HzAsXY8g
cLe0nsmgr2tjyYw6jGjJSw,6zZv2JKRukA82wWK438gKw,2,wrrUDOiHPSpwMxLwkQW5VQ
7wvb7cUgrtU7IomXX2FDUg,UU1jZaJzWFXQLqZL9T35RA,1,81q1p0TbsDz3ch-zYax4fA
rNWKBTCFrg7Y5fMC7gjZtQ,UU1jZaJzWFXQLqZL9T35RA,1,FYNAJ6sHVK3w6tyqdE-saQ
U8NSe4cP23KPTm_HKQKFGQ,UU1jZaJzWFXQLqZL9T35RA,5,Zxy7D_jgRjKiI8HC2WC1iw
9RpEoJomXYfo9V2tBhK5Hw,8zLOjk38gonOccCvfRfHsg,5,Lr-B-r-KF80yFy-2u336bw
1-BPEqHRvseUug_bySN7oQ,8zLOjk38gonOccCvfRfHsg,1,aE7_B1_o5bcDeU8CZ-95lg
RoUDbP3z0jzkqscYjxQ-NA,8zLOjk38gonOccCvfRfHsg,1,-uiV8GDoWWcGrJbFtgxzvQ
1tfnEoztwIBmoOWTYlA0ew,b3epSd707F8bjsIODJEaiQ,3,hdV3wFbdIq-Segg-W91NDQ
zNx0swmr4-GbyfPlua5ovQ,b3epSd707F8bjsIODJEaiQ,3,5yaop88X5l6H5xHLnNAW4w
MkfG1e8Jn1Y3h3_9rNWnmg,b3epSd707F8bjsIODJEaiQ,4,latw3T1oG02OidF3tXSzAA
xqgb2VcxVOLgmPfES6smBg,__XWQ45UIszNPSs98xm4ug,5,1OiI3BT-gk19CFAS3LMhLw
agGUl3VFJxEBYoSdkT1kRw,__XWQ45UIszNPSs98xm4ug,3,DTYyH9bhrizMV3WVT9ZX2A
mvAYa7ugIm66yAEganOHQQ,__XWQ45UIszNPSs98xm4ug,5,zp7fMhAT5Ufs2MMX762QkQ
b-UDqgiGkrlmwm0TzK50TQ,uKIykl2yAxpOilaXXLuKOg,5,T8HdpNcKikKS4JHAqdJL1g
GjjrgnNC6sNvLXEhbLBXKA,uKIykl2yAxpOilaXXLuKOg,1,yv-pyeUIs9fl6fiAbIIXjw
XfrVt2fXj3kGx1FXju_shg,uKIykl2yAxpOilaXXLuKOg,1,pRKjC_MwfZ4xRz_fXaVGlA
rbPaAashT9qrFE7ZWKh6pA,jFfxdmTsgrAEaF3X8vtWQA,5,IDL_9SPupk8nraJwSaSmcw
qayremrRvPWEC3Rr_OLP2g,jFfxdmTsgrAEaF3X8vtWQA,1,y-lJfga-LYYmI9Fsa2WwIw
t2i-U95qpZQ6n3bGEDATJg,jFfxdmTsgrAEaF3X8vtWQA,3,ol6pjEolsr6zZPP9GIfzbA
fwuhlXd_hT44zf3YXfIWYw,RzUoBrEItTTBbzav42S63w,5,EXrA-xgJ9V7Gs707Q9y2cA
E86vlgIYLt5IFjR_ALi4Hg,RzUoBrEItTTBbzav42S63w,5,Qay22J_Zd_nnMF0mUxqVVg
a8h3FLUC7V5fmHDE-ZxZBA,RzUoBrEItTTBbzav42S63w,1,2qa-FF6Rd9xVS1BI6blg-A
u_DoE8-436Nuezks_FIEWw,W_X5p1cIQXEZVrhWSjX3jw,5,QIOUzxUDAaNQMIaWJzVLsw
DN-qHGoeI042pbFeNOZL6w,W_X5p1cIQXEZVrhWSjX3jw,4,r0PNZMPCjstbNwfF7CUvNA
dMhzR4KKuuzJcNQvUHQ7Dw,W_X5p1cIQXEZVrhWSjX3jw,3,D2jRLM7q08YGc8UJnuF0UA
yrziJaHdn6JDeBEIHcaBlA,M-jN0MameE0YiAoBm8a2eg,5,PzuTBJhMW5xdKFxKzSZO5g
bzifC7YzE7DTVZ53jpen8A,M-jN0MameE0YiAoBm8a2eg,3,aWwDDpY5la76AHSSIkhHFQ
Z6sG1eB2OmI08OGwWzfk4g,M-jN0MameE0YiAoBm8a2eg,5,u3CLd7eoIu2PMZhSRcziBw
MKGWT61neY_lHHqIKCth4A,dqb3yvQYqzTKuHI7OWpkqw,5,oqdukhyowsh7TrS0Um_jAQ
KwNWCVM4cvS3uPSi0pLnew,dqb3yvQYqzTKuHI7OWpkqw,1,zw_VHYhA39aIT2uicLpH9g
N5VD8Gi0F3g8gwz3OjVqNg,dqb3yvQYqzTKuHI7OWpkqw,1,KZcmPfzTvEF6DkDaXq-Kaw
NAUEAHcWlGJFLX2pLkNSbQ,7yKlf1W-vVFK1TmORRLNZQ,4,d6cRKRo5AEuEEXgLgMrgXA
4OvPX8-c-txeaSuTtPGGZQ,7yKlf1W-vVFK1TmORRLNZQ,1,ZWAA3x-ZExhZn6VmT2lZYA
BA6Ep3s95XlvBi3mIuhD6Q,7yKlf1W-vVFK1TmORRLNZQ,5,pJu-oYBka2S-mU98sp5Zhw
ngeZLsSCuR3-TIbrusp5YQ,BJ0VKnjH06ojIWPNOFj37w,5,yPEPMiwL-PNjmRoqb90MNQ
